,Word,Senses,Glosa,PoS,SynsetPoS
981,llibre,2,va utilitzar un llibre com a topall de la porta,n,cat-30-02870092-n
982,llibre,3,es va tornar a llegir tot el llibre d'Isaac,n,cat-30-06394865-n
983,llibre,4,llibre d'inventari,n,cat-30-06507041-n
984,llibret,1,va repassar el llibret abans de sortir en escena,n,cat-30-07012025-n
985,llibret,2,el llibret és una de les quatre cavitats en que es divideix l'estòmac dels remugants,n,cat-30-02399791-n
986,lliçó,1,va prendre lliçons de conduir,n,cat-30-00889472-n
987,lliçó,4,va estudiar la lliçó,n,cat-30-00729285-n
988,llit,1,va seure a un extrem del llit,n,cat-30-02818832-n
989,llit,3,el jardiner va plantar un llit de roses,n,cat-30-02819474-n
990,lliure,12,tinc poc temps lliure,a,cat-30-01624115-a
991,lliure,2,tens via lliure,a,cat-30-01622505-a
992,lliure,4,un seient lliure,a,cat-30-01624010-a
993,lloc,12,no sabia en quin lloc acabaria,n,cat-30-08683383-n
994,lloc,1,van quedar en el lloc de sempre,n,cat-30-00027167-n
995,lloc,2,és un bon lloc per un pícnic,n,cat-30-08664443-n
996,lloc,4,va posar la làmpara una altra vegada al seu lloc,n,cat-30-08621598-n
997,lloc,7,va aconseguir el lloc de vigilant a la fàbrica,n,cat-30-00586262-n
998,llum,1,la llum es filtrava per una fina finestra de vidre,n,cat-30-11473954-n
999,llum,2,va canviar d'opinión després d'analitzar la situació a la llum de les idees de Marx,n,cat-30-06210791-n
1000,llum,4,van jugar mentre la llum era bona,n,cat-30-13983304-n
1001,llum,5,podia pintar la llum més clara o la foscor més fosca,n,cat-30-04951373-n
1002,llum,6,van veure la llum en el far,n,cat-30-06874019-n
1003,llum,7,va parar el cotxe i va apagar les llum,n,cat-30-04263760-n
1004,llunyà,1,venim de terres molt llunyanes,a,cat-30-00442361-a
1005,llunyà,2,venim de terres molt llunyanes,a,cat-30-00443274-a
1006,llunyà,3,venim de terres molt llunyanes,a,cat-30-01434717-a
1007,longitud,1,l'editor va limitar la longitud de l'article a 500 paraules,n,cat-30-05133107-n
1008,m,1,"la llibreria té 2,5m",n,cat-30-13659162-n
1009,mà,1,va extendre les seves mans,n,cat-30-05564590-n
1010,mà,2,la superfície estava llesta per a una mà de pintura,n,cat-30-00712225-n
1011,major,5,la major part dels vots estava en contra,a,cat-30-01471002-a
1012,major,9,escales majors,a,cat-30-01472098-a
1013,majoria,1,la majoria dels seus clients ho prefereixen,n,cat-30-05122557-n
1014,majoritat,1,va esparar la majoria per marxar de casa,n,cat-30-15152062-n
1015,mal,10,tenia males intencions,a,cat-30-01160775-a
1016,mal,11,porta una mala vida,a,cat-30-01092572-a
1017,mal,1,porta una mala vida,a,cat-30-01125429-a
1018,mal,2,tenia males intencions,a,cat-30-01131043-a
1019,mal,3,tenia males intencions,a,cat-30-01244410-a
1020,mal,4,porta una mala vida,a,cat-30-02274537-a
1021,mal,5,"el mal dels homes viu després d'ells, el bé s'enterra amb els seus ossos"" - Shakespeare",n,cat-30-05144663-n
1022,mal,5,porta una mala vida,a,cat-30-01069283-a
1023,mal,6,porta una mala vida,a,cat-30-02082924-a
1024,mal,7,porta una mala vida,a,cat-30-01174222-a
1025,mal,8,porta una mala vida,a,cat-30-02345713-a
1026,mal,9,porta una mala vida,a,cat-30-01131803-a
1027,mala_memòria,1,la seva mala memòria augmentava amb els anys,n,cat-30-05673908-n
1028,maldecap,1,el trànsit de Barcelona és un maldecap,n,cat-30-05832264-n
1029,malestar,2,té malestar per culpa dels exàmens,n,cat-30-14403560-n
1030,malvat,1,estava rodejat de gent malvada,a,cat-30-01131043-a
1031,malvat,2,estava rodejat de gent malvada,a,cat-30-01244410-a
1032,malvat,7,estava rodejat de gent malvada,a,cat-30-01160775-a
1033,manada,1,els nens semblaven una manada,n,cat-30-08183046-n
1034,manera,1,la seva manera de ser el va portar molt lluny,n,cat-30-04928903-n
1035,manera,2,la millor manera per anar fins a la feina és amb bus,n,cat-30-00172710-n
1036,maneta,2,la maneta més gran compta els minuts,n,cat-30-03482523-n
1037,manifestació,2,una manifestació d'emoció,n,cat-30-07323231-n
1038,manifestació,4,hi va haver manifestacions violentes contra la guerra,n,cat-30-01177703-n
1039,màquina,2,el boxejador era una magnífica màquina de lluitar,n,cat-30-10278666-n
1040,marc,1,en el marc d'aquest article,n,cat-30-05125377-n
1041,marca,11,va deixar la marca dels seus dits al fang mullat,n,cat-30-13896369-n
1042,marca,3,la marca del propietari era a totes les ovelles,n,cat-30-07270179-n
1043,marca,4,¿quina marca de cotxe és aquesta?,n,cat-30-05845140-n
1044,mare,1,mare de tres nens,n,cat-30-10332385-n
1045,mare,5,la necessitat és la mare de la invenció,n,cat-30-05835292-n
1046,marge,1,va seure al marge del riu i va mirar la corrent,n,cat-30-09213565-n
1047,marge,6,va escriure una nota al marge del full,n,cat-30-03264542-n
1048,marxa,1,la marxa dels esdeveniments es va accelerar,n,cat-30-05058580-n
1049,massa,1,separeu els guerrers de les masses,n,cat-30-08180190-n
1050,massa,2,una massa d'insectes es juntava al voltant de les flors,n,cat-30-08182379-n
1051,massa,6,una massa de gel enorme,n,cat-30-09348055-n
1052,massa,9,el seu ingeni el va situar per sobre de la massa,n,cat-30-08183046-n
1053,matèria,2,la farina és la matèria que s'utilitza per fer el pà,n,cat-30-14580897-n
1054,matèria,3,un àtom és la unitat indivisible més petita de la matèria,n,cat-30-00020827-n
1055,material,1,els arxius proporcionen material molt ric per a una biografia definitiva,n,cat-30-06635509-n
1056,material,2,material pel control de la natalitat,n,cat-30-03729951-n
1057,matí,1,em vaig passar el matí fent encàrrecs,n,cat-30-15165289-n
1058,matinada,1,"van estar xerrant tota la nit, fins a la matinada",n,cat-30-15168790-n
1059,matís,4,la situació va prendre un matís completament diferent,n,cat-30-04677952-n
1060,màxim,2,el màxim del voltatge,n,cat-30-13653902-n
1061,màxim,3,Ho va intentar al màxim,n,cat-30-05124928-n
1062,mecanisme,2,va determinar un mecanisme per a les reaccions fotoquímiques,n,cat-30-13512506-n
1063,mecanisme,3,mecanismes de comunicació,n,cat-30-00098385-n
1064,mecanisme,4,el mecanisme de l'orella,n,cat-30-09349797-n
1065,medi,3,els peixos necessiten un medi aquàtic,n,cat-30-08568142-n
1066,medicina,2,va estudiar medicina a Harvard,n,cat-30-00612160-n
1067,meitat,1,la meitat d'un segle,n,cat-30-13736799-n
1068,membre,1,els membres de la cambra van votar en contra,n,cat-30-10307234-n
1069,membre,2,el gos tenia una malformació als membres superiors,n,cat-30-05559908-n
1070,membre,5,membre viril,n,cat-30-05526384-n
1071,menció,1,l'orador va fer diverses mencions a la seva esposa,n,cat-30-06766190-n
1072,menor,1,el menor del Tribunal Suprem,n,cat-30-09827519-n
1073,menor,6,has d'aplicar-li la menor proporció que puguis,a,cat-30-01471368-a
1074,menor,7,escales menors,a,cat-30-01472225-a
1075,ment,1,no podia treure de la seva ment les paraules exactes,n,cat-30-05611302-n
1076,mentida,2,va dir una mentida i va explicar que s'havia menjat els espinacs,n,cat-30-06757057-n
1077,mercaderia,1,un bon negoci es basa en una oferta amb bones mercaderies,n,cat-30-03748886-n
1078,mercat,1,sense competència no existiria el mercat,n,cat-30-01097292-n
1079,mercat,2,es va realitzar un estudi de mercat per valorar la possible demanda,n,cat-30-08424951-n
1080,mercat,4,la fruita del mercat de Santa Caterina és més barata,n,cat-30-03847823-n
1081,mèrit,1,Una obra de gran mèrit,n,cat-30-05138958-n
1082,mes,1,va pagar la factura del mes de gener,n,cat-30-15209413-n
1083,mes,2,el meu aniversari és d'aquí un mes,n,cat-30-15206296-n
1084,mesura,1,la mesura de les columnes era exagerada,n,cat-30-00033615-n
1085,mesura,3,era un model de mesura educada,n,cat-30-04882968-n
1086,mesures,1,la policia va prendre mesures per reduir la delinqüència,n,cat-30-00174412-n
1087,metre,1,medeixo un metre vuitanta,n,cat-30-13659162-n
1088,metre,3,el fuster anava tot el dia amb el metre a sobre,n,cat-30-04392113-n
1089,metro,2,Barcelona tindrà nou línies de metro,n,cat-30-04349306-n
1090,mida,1,la mida dels pins de Catalunya és constant,n,cat-30-05098942-n
1091,mig,3,"""un tot està format pel principi, el mig i el final""-Aristòtil",n,cat-30-05868272-n
1092,mig,4,pluja al mig d'abril,n,cat-30-15266685-n
1093,milió,1,va guanyar un milió d'euros a la loteria,n,cat-30-13751533-n
1094,millor,1,Podia vencer als millors,n,cat-30-09851165-n
1095,mina,1,els miners van quedar atrapats dues hores dins la mina,n,cat-30-03768346-n
1096,mina,2,mina antipersones,n,cat-30-03768132-n
1097,mina,3,se li va trencar la mina dibuixant,n,cat-30-03651084-n
1098,ministre,2,primer ministre,n,cat-30-10320863-n
1099,minut,1,només trigo un minut,n,cat-30-15246853-n
1100,minut,2,va córrer una milla en quatre minuts,n,cat-30-15234764-n
1101,minut,5,només està a deu minuts,n,cat-30-05131023-n
1102,misèria,3,treballen tot el dia per una misèria,n,cat-30-13300711-n
1103,missatge,2,va enviar un missatge de tres paraules,n,cat-30-06253690-n
1104,missió,3,els avions estaven en una missió de bombardeig,n,cat-30-00970645-n
1105,misteri,1,és un misteri com va escapar,n,cat-30-05685538-n
1106,model,3,el cotxe era d'un model antic,n,cat-30-05845652-n
1107,model,8,la constitució americana ha servit de model a moltes repúbliques,n,cat-30-05938795-n
1108,modernitat,1,un centre comercial li donaria un esperit de modernitat al poble,n,cat-30-05050668-n
1109,moment,1,és el moment de les faldilles llargues,n,cat-30-15122231-n
1110,moment,7,ho vaig descobrir en un moment,n,cat-30-15180528-n
1111,món,1,tot el món,n,cat-30-02472987-n
1112,món,2,la creació del món,n,cat-30-09466280-n
1113,món,3,vivim en móns diferents,n,cat-30-05809878-n
1114,món,4,va navegar al voltant del món,n,cat-30-09270894-n
1115,moneda,2,el canvi de la seva moneda amb el dòlar està alt,n,cat-30-13384877-n
1116,moral,3,la moral de la història és que s'ha d'estimar el proïseme,n,cat-30-06606044-n
1117,moral,4,tenir la moral baixa,n,cat-30-14374273-n
1118,mort,11,em pregunto que haguessin fet els morts,n,cat-30-09994943-n
1119,mort,1,quan moris el teu capital passarà als teus fills,n,cat-30-07355491-n
1120,mort,2,l'animal va tenir una mort molt dolorosa,n,cat-30-11444117-n
1121,mort,3,la seva lluita contra la mort,n,cat-30-15143276-n
1122,mort,4,semblava més tranquil a la mort del que mai havia estat a la vida,n,cat-30-13962498-n
1123,mort,5,va suposar la mort de totes les seves esperances,n,cat-30-15143477-n
1124,mort,9,van enterrar als morts,n,cat-30-07945657-n
1125,mostra,1,a la botiga hi havia diferents mostres de tela,n,cat-30-05821775-n
1126,mostra,4,va fer una mostra notable de la seva habilitat,n,cat-30-00520257-n
1127,mostra,8,en el museu guarden una mostra d'un mosquit tigre,n,cat-30-09421425-n
1128,mostrar,2,vaig mostrar al client la secció de guants,v,cat-30-00923793-v
1129,motiu,2,no tenia cap motiu de queixa,n,cat-30-06740402-n
1130,motiu,4,no hi ha motius perquè et queixis,n,cat-30-09179264-n
1131,motor,2,el motor del canvi,n,cat-30-11417561-n
1132,moviment,10,estaven en un estat de moviment constant,n,cat-30-14004317-n
1133,moviment,1,els moviments reflexes de les pestanyes revelaven la seva sorpresa,n,cat-30-00331950-n
1134,multitud,2,una multitud de xemeneies,n,cat-30-13775093-n
1135,municipi,2,la família va presentar una denúncia en contra del municipi,n,cat-30-08626283-n
1136,munt,1,un munt de lletres,n,cat-30-13774404-n
1137,munt,3,Va fer un munt d'amics,n,cat-30-13777509-n
1138,mur,2,un mur d'aigua,n,cat-30-09474162-n
1139,nadiu,2,la cultura popular nadiva,a,cat-30-01036383-a
1140,naixement,1,el naixement del riu Ebre és a Cantàbria,n,cat-30-08507558-n
1141,naixement,2,la seva elecció marca el naixement d'una nova època,n,cat-30-15142167-n
1142,naixement,3,van celebrar el naixement del seu primer fill,n,cat-30-07320302-n
1143,nas,2,el gos té un bon nas,n,cat-30-05658826-n
1144,natura,3,intentaven conservar la natura tal com l'havien trobat,n,cat-30-13939353-n
1145,natural,12,producte natural,a,cat-30-00074346-a
1146,natural,13,producte natural,a,cat-30-01406180-a
1147,natural,1,un do natural per l'esport,a,cat-30-01569965-a
1148,natural,2,recursos naturals,a,cat-30-01570892-a
1149,natural,3,producte natural,a,cat-30-01952643-a
1150,natural,4,recursos naturals,a,cat-30-01574036-a
1151,natural,5,producte natural,a,cat-30-01595050-a
1152,natural,7,producte natural,a,cat-30-00074594-a
1153,natural,8,producte natural,a,cat-30-01005914-a
1154,naturalesa,3,la naturalesa ens ha fet així,n,cat-30-09503682-n
1155,naturalesa,4,està en la seva naturalesa ajudar als altres,n,cat-30-04623113-n
1156,necessitat,1,va satisfer la seva necessitat d'afecte,n,cat-30-14449126-n
1157,necessitat,3,els vagabunds viuen en un estat general de necessitat,n,cat-30-14493716-n
1158,necessitat,4,"per necessitat o per qualsevol cosa, truca'm",n,cat-30-05171800-n
1159,negoci,1,un petit negoci familiar,n,cat-30-08061042-n
1160,negoci,2,ensenya'm a on està el negoci avui en dia,n,cat-30-01096245-n
1161,negociació,1,la negociació sobre la venta de la companyia va durar diversos dies,n,cat-30-07148192-n
1162,negocis,1,la informàtica s'utilitza molt en els negocis,n,cat-30-01094725-n
1163,nen,1,escriu llibres per a nens,n,cat-30-09917593-n
1164,nen,2,el bebè era un nen,n,cat-30-10285313-n
1165,nen,3,es comporta com un nen en tot,n,cat-30-09918554-n
1166,nena,1,les nenes estaven aprenent a anar amb bicicleta,n,cat-30-10084295-n
1167,netejada,1,aquestes sabates necessiten una bona netejada,n,cat-30-00251013-n
1168,nítid,1,esforços per a obtenir uns greus nítids en les grabacions orquestrals,a,cat-30-01906464-a
1169,nitidesa,3,quan es va llevar la nitidesa havia tornat als seus ulls,n,cat-30-04701460-n
1170,nivell,1,un nivell de franquesa important,n,cat-30-13939892-n
1171,nivell,2,es requereix un nivell d'atenció alt,n,cat-30-05093890-n
1172,nivell,4,les oficines es troben al quart nivell,n,cat-30-05131902-n
1173,nivell,5,nivell d'escaire,n,cat-30-03658858-n
1174,nocturn,1,un viatge nocturn,a,cat-30-00678923-a
1175,nocturn,2,Foscor nocturna,a,cat-30-02931826-a
1176,noia,3,la Sra. Smith era una de les noies,n,cat-30-10130447-n
1177,no_identificat,1,Font no identificada,a,cat-30-01378088-a
1178,noli,2,la tarifa de noli normalment és més barata,n,cat-30-13326198-n
1179,nom,1,el seu nom real era George Washington,n,cat-30-06333653-n
1180,nom,2,van estudiar tots els grans noms de la història del seu país,n,cat-30-10344443-n
1181,nom,3,volia protegir el seu bon nom,n,cat-30-14438788-n
1182,nombre,1,tenia un gran nombre de coses a fer,n,cat-30-05121418-n
1183,nombre,2,en anglès el subjecte i el verb han de concordar en nombre,n,cat-30-06326526-n
1184,norma,4,la norma és que la classe mitja tingui dos fills per família,n,cat-30-13854488-n
1185,normal,2,la calor estiuenca normal,a,cat-30-00489108-a
1186,nota,1,va treure bona nota a àlgebra,n,cat-30-05737153-n
1187,nota,2,va fer una nota sobre el nombrament,n,cat-30-06504462-n
1188,nota,3,el cantant va aguantar la nota massa temps,n,cat-30-06865345-n
1189,nota,4,va detectar una nota de sarcasme,n,cat-30-04727694-n
1190,notícia,1,última notícia,n,cat-30-06483339-n
1191,notícies,1,esperaven notícies sobre el resultat,n,cat-30-06642138-n
1192,notícies,2,veiem les notícies de les 7 cada dia,n,cat-30-06619850-n
1193,novel·la,1,novel·la rosa,n,cat-30-06367879-n
1194,no-verbal,1,un test d'intel·ligència no-verbal,a,cat-30-00499062-a
1195,nucli,3,el nucli del projecte el constitueixen cinc publicacions periòdiques,n,cat-30-08242223-n
1196,número,1,cada número té una posició única en la seqüència,n,cat-30-13582013-n
1197,número,3,és un dels seus millors números,n,cat-30-06892016-n
1198,obert,10,una qüestió oberta,a,cat-30-02130821-a
1199,obert,11,van deixar la porta oberta,a,cat-30-02087178-a
1200,obert,12,una discussió oberta,a,cat-30-02003604-a
1201,obert,13,un cicle obert,a,cat-30-01704761-a
1202,obert,16,van deixar la porta oberta,a,cat-30-01208146-a
1203,obert,19,Les tendes estan obertes,a,cat-30-00036254-a
1204,obert,1,van deixar la porta oberta,a,cat-30-01652380-a
1205,obert,2,van deixar la porta oberta,a,cat-30-01652902-a
1206,obert,3,un cicle obert,a,cat-30-01861910-a
1207,obert,4,van deixar la porta oberta,a,cat-30-01654377-a
1208,obert,6,un cicle obert,a,cat-30-02003357-a
1209,obert,8,oberta a l'atac,a,cat-30-02523664-a
1210,obert,9,van deixar la porta oberta,a,cat-30-02096382-a
