Unnamed: 0,Synset,PoS,Word,Tag Count
3336,104891184,n,cautela,4
3337,104891184,n,prudencia,9
3338,104892084,n,criterio,6
3339,104892344,n,objetividad,1
3340,104893172,n,previsión,11
3341,104894037,n,imprudencia,3
3342,104894964,n,derroche,1
3343,104894964,n,despilfarro,3
3344,104895246,n,confianza,3
3345,104895773,n,desconfianza,7
3346,104897762,n,modales,1
3347,104897762,n,conducta,1
3348,104898437,n,corrección,1
3349,104898804,n,decoro,1
3350,104900121,n,discreción,1
3351,104900357,n,gentileza,1
3352,104902797,n,conveniencia,1
3353,104902925,n,decencia,3
3354,104903136,n,moderación,1
3355,104901152,n,melindre,1
3356,104901152,n,remilgo,1
3357,104903813,n,serenidad,1
3358,104904996,n,sobresalto,4
3359,104909414,n,obediencia,1
3360,104906712,n,servilismo,1
3361,104906712,n,rendimiento,1
3362,104907991,n,rebeldía,5
3363,104908396,n,voluntarismo,1
3364,104909414,n,desobediencia,3
3365,104909721,n,picardía,1
3366,104910135,n,talante,7
3367,114908584,n,aire,6
3368,104910377,n,empaque,1
3369,104910377,n,porte,1
3370,104910684,n,dignidad,1
3371,104911420,n,formalidad,1
3372,104911894,n,ceremonia,1
3373,104913738,n,caballerosidad,1
3374,104913839,n,consideración,1
3375,104915866,n,impertinencia,1
3376,113262335,n,propiedad,17
3377,104919458,n,alusión,1
3378,104920867,n,herencia,2
3379,104921900,n,educación,2
3380,104922338,n,herencia,1
3381,108101410,n,raza,7
3382,104923743,n,origen,13
3383,104923907,n,pedigrí,1
3384,115291110,n,edad,31
3385,104925756,n,antigüedad,3
3386,104927890,n,longevidad,2
3387,104928903,n,forma,97
3388,104929422,n,estilo,13
3389,114461679,n,tratamiento,3
3390,1Synset Not Found,n,estructura,17
3391,1Synset Not Found,n,composición,4
3392,1Synset Not Found,n,consistencia,2
3393,104935528,n,adhesión,1
3394,104940496,n,permeabilidad,2
3395,104941453,n,espesor,3
3396,104942869,n,disposición,3
3397,114531772,n,predisposición,2
3398,104944048,n,tendencia,6
3399,114038993,n,deseo,9
3400,104945254,n,hambre,1
3401,104945758,n,codicia,3
3402,107069210,n,suavidad,1
3403,104951373,n,claridad,2
3404,1Synset Not Found,n,aureola,2
3405,104952570,n,fulgor,3
3406,1Synset Not Found,n,chispa,1
3407,104953954,n,brillo,7
3408,104954683,n,lustre,1
3409,104954920,n,lucimiento,1
3410,104954920,n,lustre,1
3411,104956594,n,color,40
3412,104959230,n,tono,1
3413,104959567,n,tinte,1
3414,104960277,n,negro,5
3415,104960729,n,blanco,6
3416,104962784,n,rojo,7
3417,104965661,n,amarillo,1
3418,104967191,n,verde,2
3419,104968895,n,azul,5
3420,114754860,n,añil,1
3421,114291010,n,pigmentación,2
3422,104979758,n,claridad,1
3423,104980008,n,olor,1
3424,111481209,n,sonido,11
3425,104981474,n,ruido,1
3426,113803431,n,voz,32
3427,104982207,n,silencio,33
3428,104984007,n,textura,1
3429,107377473,n,ruido,1
3430,114523669,n,bullicio,1
3431,104988666,n,dureza,1
3432,104989657,n,sonoridad,1
3433,104989657,n,resonancia,1
3434,104990220,n,volumen,2
3435,1Synset Not Found,n,compás,2
3436,104993882,n,acidez,1
3437,104994824,n,amargor,1
3438,104998530,n,constitución,1
3439,105001482,n,delgadez,1
3440,105002352,n,estatura,2
3441,105002352,n,talla,2
3442,105004532,n,aire,1
3443,105003850,n,agilidad,3
3444,105005809,n,animación,1
3445,105651971,n,sensibilidad,1
3446,113715124,n,temperatura,16
3447,105015117,n,frío,8
3448,105016171,n,calor,7
3449,105017458,n,visibilidad,1
3450,105022173,n,ductilidad,1
3451,105022457,n,flexibilidad,4
3452,115195059,n,masa,1
3453,113725271,n,peso,8
3454,105027135,n,peso,6
3455,105028700,n,ligereza,2
3456,110718794,n,fortaleza,7
3457,105030680,n,poderío,10
3458,105031012,n,resistencia,1
3459,105031214,n,dureza,2
3460,105031560,n,solidez,1
3461,105032193,n,entereza,2
3462,113962166,n,resistencia,3
3463,113962166,n,aguante,1
3464,114529212,n,inmunidad,2
3465,105034225,n,potencia,7
3466,105034473,n,valencia,1
3467,105035353,n,fuerza,60
3468,105035820,n,impulso,1
3469,114326072,n,tensión,1
3470,105035961,n,vigor,2
3471,105036394,n,intensidad,7
3472,105036715,n,gravedad,5
3473,105037197,n,gravedad,9
3474,105037813,n,ferocidad,1
3475,105037813,n,violencia,3
3476,105037813,n,furia,3
3477,114462946,n,debilidad,3
3478,105041503,n,fragilidad,2
3479,105042138,n,letargo,2
3480,105043091,n,indefensión,1
3481,105043755,n,fragilidad,3
3482,105044822,n,secuencia,2
3483,105044822,n,sucesión,5
3484,105046471,n,proximidad,1
3485,105046659,n,precocidad,1
3486,105047279,n,antelación,4
3487,105047279,n,anterioridad,5
3488,114496563,n,retraso,4
3489,114496563,n,retraso,3
3490,105047617,n,posterioridad,1
3491,105047956,n,retraso,1
3492,105048123,n,simultaneidad,1
3493,105048301,n,coincidencia,5
3494,105049137,n,unísono,1
3495,105050668,n,modernidad,2
3496,105050668,n,actualidad,5
3497,1Synset Not Found,n,dilatación,2
3498,105052587,n,continuidad,1
3499,105054130,n,pervivencia,1
3500,105056102,n,inmortalidad,1
3501,105058140,n,velocidad,10
3502,105058140,n,rapidez,2
3503,105058580,n,marcha,9
3504,105058580,n,ritmo,15
3505,105059132,n,celeridad,3
3506,115276023,n,aceleración,1
3507,105061345,n,ralentización,5
3508,105061345,n,desaceleración,1
3509,105061977,n,calma,1
3510,105061977,n,lentitud,3
3511,105064037,n,configuración,3
3512,105064827,n,simetría,1
3513,105068461,n,desnivel,3
3514,105069199,n,inclinación,1
3515,105074774,n,emplazamiento,3
3516,105074774,n,ubicación,3
3517,105075602,n,colocación,1
3518,1Synset Not Found,n,equilibrio,4
3519,113455906,n,alineación,1
3520,105078147,n,marginalidad,1
3521,105079638,n,verticalidad,1
3522,105079866,n,actitud,1
3523,115172212,n,distancia,23
3524,105085572,n,proximidad,3
3525,107359184,n,salto,2
3526,105087297,n,ubicación,1
3527,105088056,n,difusión,2
3528,105088804,n,concentración,17
3529,105088804,n,densidad,2
3530,105091194,n,dimensión,12
3531,1Synset Not Found,n,medida,3
3532,105091770,n,probabilidad,1
3533,115135822,n,dimensión,11
3534,105093890,n,grado,15
3535,105096408,n,octavilla,2
3536,108569165,n,extremo,8
3537,105098311,n,amplitud,1
3538,114706372,n,tamaño,20
3539,105099389,n,volumen,36
3540,105099796,n,intensidad,1
3541,105101261,n,perímetro,1
3542,105101815,n,diámetro,2
3543,105102101,n,radio,1
3544,105103072,n,grosor,1
3545,1Synset Not Found,n,calibre,1
3546,105104548,n,inmensidad,2
3547,105105265,n,capacidad,9
3548,105105879,n,cabida,2
3549,113760316,n,cantidad,17
3550,113497135,n,incremento,15
3551,1Synset Not Found,n,aumento,1
3552,105110408,n,aumento,11
3553,114736201,n,complementos,1
3554,107362386,n,caída,22
3555,107362386,n,descenso,15
3556,105112609,n,suficiencia,1
3557,105113133,n,insuficiencia,2
3558,105115040,n,caudal,2
3559,105115568,n,lleno,3
3560,105116243,n,exuberancia,1
3561,105116953,n,apretura,1
3562,105117140,n,penuria,1
3563,105117660,n,moderación,3
3564,105118437,n,exceso,1
3565,1Synset Not Found,n,lujo,11
3566,105119714,n,superávit,5
3567,105119714,n,desmán,1
3568,105119714,n,sobra,2
3569,105119714,n,exceso,19
3570,105121418,n,número,94
3571,105122099,n,preponderancia,2
3572,105122557,n,mayoría,144
3573,115152261,n,minoría,4
3574,113941125,n,extensión,1
3575,105124057,n,límite,8
3576,105124928,n,máximo,1
3577,105125377,n,alcance,5
3578,105127782,n,ámbito,5
3579,105127782,n,campo,9
3580,106857487,n,gama,7
3581,111523369,n,espectro,4
3582,105128519,n,superficie,5
3583,113653821,n,longitud,3
3584,105129565,n,distancia,8
3585,105130614,n,envergadura,4
3586,105131023,n,hora,3
3587,113940456,n,altura,12
3588,105131647,n,altura,7
3589,105131647,n,altitud,1
3590,114428160,n,nivel,3
3591,105133107,n,longitud,4
3592,105133535,n,extensión,3
3593,114441083,n,profundidad,10
3594,105136150,n,amplitud,1
3595,105136150,n,ancho,2
3596,105136150,n,anchura,2
3597,105137165,n,altura,5
3598,113764342,n,importancia,3
3599,115134913,n,valor,46
3600,105138958,n,virtud,3
3601,105142180,n,bien,6
3602,105142641,n,beneficio,3
3603,105143077,n,bien,4
3604,109543353,n,mal,18
3605,105145118,n,precio,8
3606,105146739,n,encarecimiento,9
3607,105146471,n,lujo,3
3608,105147237,n,rebaja,6
3609,1Synset Not Found,n,proliferación,1
3610,105147940,n,productividad,3
3611,105148699,n,utilidad,1
3612,105149325,n,propósito,2
3613,105794618,n,sentido,11
3614,105149832,n,ayuda,7
3615,108163025,n,uso,2
3616,105151576,n,viabilidad,8
3617,108469785,n,romanticismo,1
3618,105153520,n,aptitud,1
3619,105153520,n,competencia,7
3620,105154241,n,incompetencia,1
3621,105154517,n,virtud,5
3622,113356112,n,recurso,7
3623,105154908,n,ayuda,5
3624,105154908,n,soporte,1
3625,105155123,n,recurso,1
3626,113959642,n,sombra,3
3627,105155821,n,superioridad,5
3628,107500414,n,favor,17
3629,111473138,n,peso,4
3630,105156673,n,concesión,3
3631,105156822,n,ventaja,5
3632,112692521,n,liderazgo,1
3633,105157406,n,ventaja,1
3634,105157574,n,ganancia,1
3635,105157574,n,beneficio,12
3636,105157574,n,provecho,4
3637,105157866,n,rentabilidad,6
3638,107498210,n,preferencia,2
3639,105158296,n,privilegio,5
3640,105158619,n,superioridad,2
3641,105159123,n,control,2
3642,111828973,n,bien,6
3643,114379829,n,sensatez,1
3644,105161614,n,desventaja,9
3645,100808182,n,limitación,3
3646,105162642,n,defecto,7
3647,105162985,n,privación,1
3648,105164521,n,inconveniente,2
3649,105164521,n,rémora,1
3650,113300555,n,sanción,39
3651,105165175,n,inferioridad,3
3652,115032376,n,veneno,1
3653,1Synset Not Found,n,negatividad,1
3654,114436438,n,importancia,27
3655,105168890,n,magnitud,6
3656,105169412,n,trascendencia,1
3657,114433587,n,importancia,2
3658,106601327,n,significación,2
3659,106601327,n,relevancia,4
3660,105170574,n,trascendencia,9
3661,105170574,n,repercusión,9
3662,114451020,n,necesidad,44
3663,113721003,n,peso,8
3664,105173205,n,trivialidad,2
3665,113341756,n,derecho,112
3666,1Synset Not Found,n,admisión,1
3667,105176846,n,derechos_humanos,23
3668,105178715,n,prerrogativa,1
3669,105178715,n,privilegio,1
3670,105181199,n,titularidad,5
3671,105186306,n,sufragio,16
3672,1Synset Not Found,n,potencia,11
3673,1Synset Not Found,n,poder,71
3674,105192130,n,convencimiento,1
3675,105193338,n,energía,1
3676,105194043,n,influencia,1
3677,111414608,n,influencia,11
3678,111414608,n,tráfico_de_influencias,11
3679,108208444,n,fuerza,18
3680,105194874,n,control,1
3681,114451349,n,presión,46
3682,114441825,n,control,16
3683,1Synset Not Found,n,dominación,1
3684,113993842,n,rienda,4
3685,113953608,n,dominio,1
3686,105198036,n,señoría,3
3687,105198622,n,disposición,14
3688,105198928,n,veto,4
3689,113992738,n,autodeterminación,1
3690,105199286,n,efectividad,8
3691,105199869,n,eficacia,16
3692,105623181,n,capacidad,56
3693,105204637,n,impotencia,1
3694,105204982,n,impotencia,5
3695,105207130,n,incapacidad,1
3696,105647867,n,incapacidad,1
3697,105207963,n,incapacidad,2
3698,105208422,n,romanticismo,2
3699,105208988,n,selectividad,1
3700,105209659,n,finitud,1
3701,113583272,n,solubilidad,2
3702,105216365,n,cuerpo,12
3703,105217168,n,carne,3
3704,105217168,n,cuerpo,22
3705,105217859,n,cadáver,23
3706,105218119,n,muerto,7
3707,110278128,n,momia,2
3708,105221895,n,región,3
3709,114981183,n,sistema,7
3710,105238282,n,piel,6
3711,105240211,n,cutícula,1
3712,105250659,n,vía,2
3713,113761603,n,pelo,8
3714,105256085,n,cabello,1
3715,105256085,n,cabellera,1
3716,105256862,n,tocado,2
3717,105256862,n,peinado,1
3718,105257737,n,bucle,1
3719,105257737,n,rizo,1
3720,105259512,n,trenza,1
3721,105259726,n,moño,1
3722,105259914,n,coleta,1
3723,105260533,n,permanente,1
3724,105261566,n,barba,5
3725,105262185,n,bigote,7
3726,115075141,n,tejido,5
3727,105269901,n,hueso,11
3728,105273684,n,cuerpo,1
3729,105273822,n,pómulo,1
3730,105274105,n,clavícula,1
3731,105274808,n,calcáneo,1
3732,105278395,n,rótula,1
3733,105279026,n,costilla,1
3734,105281189,n,esternón,1
3735,105282000,n,temporal,1
3736,114312363,n,diente,18
3737,1Synset Not Found,n,órbita,1
3738,105285480,n,alvéolo,1
3739,105285623,n,tuétano,1
3740,105289057,n,músculo,6
3741,105289297,n,músculo,1
3742,105291010,n,abductor,2
3743,105295593,n,ligamento,3
3744,105296253,n,tendón,1
3745,105301072,n,lengua,4
3746,114538329,n,boca,4
3747,105302499,n,boca,16
3748,114814295,n,labio,13
3749,105307773,n,muela,1
3750,105309725,n,paladar,2
3751,1Synset Not Found,n,ojo,46
3752,105313822,n,párpado,4
3753,110665698,n,pupila,2
3754,114555962,n,retina,1
3755,115236475,n,oído,7
3756,105323889,n,oreja,4
3757,105318831,n,tímpano,1
3758,105325943,n,martillo,1
3759,105326340,n,yunque,1
3760,105326465,n,estribo,1
3761,105327767,n,glándula,1
3762,114246097,n,riñón,1
3763,114131651,n,hígado,1
3764,114259865,n,pulmón,4
3765,105388805,n,corazón,18
3766,105573099,n,válvula,2
3767,105395690,n,estómago,4
3768,105395690,n,panza,1
3769,112919847,n,leche,5
3770,114838677,n,sangre,15
3771,115247110,n,tinta,1
3772,1Synset Not Found,n,lágrima,17
3773,1Synset Not Found,n,sudor,3
3774,105411049,n,insulina,1
3775,105414931,n,prostaglandina,1
3776,105416198,n,saliva,2
3777,105418717,n,vena,2
3778,105421586,n,variz,1
3779,105426243,n,membrana,3
3780,105432948,n,citoplasma,1
3781,115017121,n,gen,7
3782,105449268,n,glóbulo,1
3783,105457469,n,esperma,3
3784,105465567,n,neurona,4
3785,105474346,n,nervio,4
3786,105481095,n,cerebro,5
3787,114957893,n,médula,5
3788,105491993,n,cerebro,1
3789,105514081,n,sexo,2
3790,113914473,n,saco,1
3791,105519085,n,seno,2
3792,1Synset Not Found,n,gónada,1
3793,105526384,n,pene,3
3794,105531511,n,bronquio,1
3795,105534333,n,intestino,3
3796,105538625,n,cabeza,46
3797,105540513,n,cráneo,2
3798,114254397,n,mandíbula,1
3799,105546540,n,cuello,3
3800,105547396,n,cogote,1
3801,105547396,n,nuca,3
3802,107670147,n,hombro,7
3803,105549061,n,hombro,1
3804,115060131,n,lado,5
3805,105552607,n,tórax,1
3806,105554189,n,teta,1
3807,105554189,n,mama,3
3808,105555688,n,cintura,4
3809,105555917,n,panza,3
3810,105555917,n,tripa,1
3811,105556595,n,ombligo,2
3812,105556943,n,estómago,1
3813,105556943,n,vientre,1
3814,105556943,n,abdomen,1
3815,105558555,n,pubis,1
3816,105558717,n,espalda,16
3817,1Synset Not Found,n,culo,2
3818,105559908,n,miembro,1
3819,105560787,n,pierna,21
3820,107648267,n,muslo,2
3821,114515041,n,regazo,2
3822,107657337,n,pierna,4
3823,105562902,n,espinilla,1
3824,115106271,n,brazo,28
3825,1Synset Not Found,n,mano,91
3826,105565064,n,puño,6
3827,105565337,n,derecha,3
3828,105565548,n,izquierda,3
3829,114958254,n,palma,2
3830,105566097,n,dedo,12
3831,105567117,n,yema,2
3832,105567381,n,índice,1
3833,102464065,n,rodilla,17
3834,107866277,n,planta,1
3835,113392262,n,talón,2
3836,105578442,n,tobillo,8
3837,1Synset Not Found,n,codo,2
3838,113652335,n,uña,1
3839,105584928,n,muñeca,3
3840,105585205,n,nudillo,2
3841,105585383,n,esqueleto,1
3842,105585665,n,esqueleto,1
3843,105594201,n,peroné,2
3844,105562902,n,tibia,2
3845,105598147,n,nariz,4
3846,105599617,n,mentón,1
3847,105600637,n,cara,26
3848,1Synset Not Found,n,rostro,7
3849,105601758,n,rasgo,1
3850,105602548,n,frente,2
3851,106721813,n,mejilla,2
3852,105611302,n,mente,10
3853,105613274,n,inconsciente,1
3854,105613478,n,subconsciente,3
3855,105613962,n,astucia,1
3856,105614175,n,juicio,2
3857,115247110,n,vista,2
3858,105614657,n,sentido,8
3859,105614657,n,sentido_común,2
3860,105615869,n,prevención,2
3861,105616246,n,poder,4
3862,105616786,n,pericia,2
3863,113822364,n,inteligencia,6
3864,105619743,n,genio,5
3865,105620468,n,agudeza,1
3866,105620955,n,inteligencia,3
3867,105621178,n,picardía,1
3868,105623181,n,capacidad,9
3869,105624042,n,talento,2
3870,105624700,n,creatividad,6
3871,105625465,n,imaginación,9
3872,106368425,n,fantasía,4
3873,105632732,n,sueño,23
3874,105633385,n,invención,1
3875,105633672,n,inventiva,2
3876,105634767,n,innovación,3
3877,105635055,n,novedad,6
3878,105637558,n,habilidad,5
3879,105637558,n,técnica,6
3880,105637558,n,arte,1
3881,105637558,n,destreza,2
3882,105638606,n,puntería,4
3883,1Synset Not Found,n,maestría,1
3884,105641089,n,profesionalidad,3
3885,113800539,n,coordinación,2
3886,105641959,n,dominio,2
3887,113820993,n,eficiencia,5
3888,105644727,n,economía,1
3889,114482444,n,incapacidad,1
3890,105647156,n,desatino,1
3891,105647156,n,insensatez,1
3892,105648953,n,incompetencia,3
3893,105649256,n,analfabetismo,1
3894,105650329,n,facultad,4
3895,105650579,n,atención,1
3896,107103402,n,léxico,1
3897,105651399,n,memoria,5
3898,105651680,n,razón,15
3899,105651971,n,sentido,1
3900,105652593,n,voluntad,3
3901,105653575,n,reacción,1
3902,105654362,n,vista,12
3903,105657718,n,oído,1
3904,115002679,n,nariz,1
3905,113546768,n,método,16
3906,115053373,n,solución,59
3907,105661996,n,sistema,12
3908,113405962,n,contabilidad,1
3909,105662876,n,disciplina,5
3910,105664069,n,lógica,2
3911,113539585,n,técnica,9
3912,105667196,n,práctica,2
3913,105667404,n,tradición,10
3914,105667613,n,convención,2
3915,105668915,n,protocolo,1
3916,107555014,n,entusiasmo,3
3917,108420278,n,preocupación,6
3918,105671325,n,cosa,35
3919,105671325,n,cosa,14
3920,105673209,n,olvido,1
3921,105673908,n,olvido,2
3922,107507329,n,conciencia,8
3923,105675601,n,ego,1
3924,105675601,n,yo,1
3925,1Synset Not Found,n,conocimiento,14
3926,105677504,n,sensación,11
3927,107512848,n,sensibilidad,11
3928,105678855,n,vigilia,2
3929,105678932,n,inconsciencia,1
3930,105679611,n,desconocimiento,2
3931,105680193,n,coma,2
3932,114407536,n,trance,1
3933,105682570,n,curiosidad,7
3934,105682950,n,interés,45
3935,1Synset Not Found,n,confusión,4
3936,105684440,n,desorientación,3
3937,105685538,n,misterio,6
3938,105685538,n,enigma,2
3939,1Synset Not Found,n,maraña,1
3940,105686086,n,dilema,3
3941,105686955,n,obstáculo,5
3942,105686955,n,dificultad,10
3943,105686955,n,impedimento,1
3944,105688990,n,escollo,1
3945,1Synset Not Found,n,freno,4
3946,105689801,n,lata,1
3947,105690269,n,traba,5
3948,105690916,n,barrera,4
3949,105691144,n,complicación,2
3950,105691144,n,dificultad,13
3951,105691241,n,obstáculo,1
3952,105692419,n,condicionante,3
3953,113365698,n,apoyo,14
3954,1Synset Not Found,n,pilar,1
3955,105694791,n,tentación,5
3956,105695232,n,anzuelo,1
3957,113364984,n,equivalente,5
3958,105695806,n,homólogo,8
3959,110671613,n,sucesor,6
3960,105698247,n,seguridad,6
3961,105698247,n,certeza,5
3962,105697976,n,fe,1
3963,105698247,n,duda,28
3964,105698791,n,desconfianza,1
3965,105699172,n,indecisión,1
3966,105700087,n,preocupación,13
3967,105700401,n,obsesión,8
3968,105701209,n,despiste,1
3969,105702275,n,atención,9
3970,105702275,n,atención,3
3971,105702726,n,atención,5
3972,105703429,n,atención,5
3973,105703429,n,toque_de_atención,2
3974,105704266,n,concentración,2
3975,1Synset Not Found,n,enfoque,1
3976,105705184,n,especialidad,2
3977,105705355,n,estudio,8
3978,105705484,n,trauma,1
3979,105705722,n,desvelo,1
3980,105705722,n,vigilancia,2
3981,105706629,n,negligencia,1
3982,114423614,n,omisión,1
3983,105707269,n,excepción,1
3984,105707269,n,exclusión,1
3985,105707495,n,intuición,4
3986,1Synset Not Found,n,observación,1
3987,105710687,n,detección,3
3988,1Synset Not Found,n,sensación,4
3989,105713524,n,vista,7
3990,105713737,n,olor,4
3991,105714466,n,aroma,4
3992,105715283,n,sabor,5
3993,1Synset Not Found,n,sabor,3
3994,105718556,n,música,5
3995,105720248,n,ruido,7
3996,105720248,n,estrépito,4
3997,1Synset Not Found,n,sensación,3
3998,105724475,n,presión,1
3999,105724694,n,dolor,2
4000,113715124,n,temperatura,2
4001,105725527,n,calor,9
4002,105725676,n,frío,9
4003,105726237,n,contradicción,6
4004,105726596,n,sistema,12
4005,105726596,n,orden,5
4006,105734018,n,crítica,7
4007,105734477,n,autocrítica,2
4008,105734559,n,atribución,1
4009,105736149,n,tasa,21
4010,105737153,n,calificación,3
4011,1Synset Not Found,n,prueba,1
4012,105747582,n,reajuste,1
4013,105747815,n,balance,12
4014,105748054,n,discriminación,1
4015,105748285,n,diferenciación,2
4016,105748614,n,contraste,1
4017,105749619,n,gusto,3
4018,105750163,n,tendencia,1
